"","STU_ID","X1PAR1EDU","X1PAR2EDU","X1MTHID","X2MTHID"
"721",10774,-8,-8,-8,0.16
"722",10775,2,5,0.6,0.7
"723",10776,3,4,-9,-0.42
"724",10778,1,-7,-8,0.7
"725",10779,3,-7,-1.13,-1.54
"726",10780,-8,-8,-1.73,-8
"727",10781,4,4,0.03,0.16
"728",10782,7,2,-0.57,-1.54
"729",10784,4,3,0.6,-8
"730",10785,2,2,0.03,-1.54
"731",10786,2,-7,-1.16,-1
"732",10788,4,7,0.03,-1.54
"733",10789,2,3,0.6,1.82
"734",10790,-8,-8,-8,-1.54
"735",10791,4,4,0.6,-1.54
"736",10792,-8,-8,-8,-0.42
"737",10793,-8,-8,-8,0.12
"738",10794,2,2,0.6,-1.54
"739",10795,-8,-8,1.76,1.24
"740",10796,4,7,0.6,0.16
"741",10797,1,2,0,-9
"742",10798,2,2,1.16,0.7
"743",10800,2,-7,-0.57,-0.37
"744",10802,3,3,0.03,-0.42
"745",10803,2,4,-1.73,-0.37
"746",10804,2,2,0.6,0.7
"747",10805,5,-7,-0.57,-0.42
"748",10807,2,-7,-0.57,-0.96
"749",10808,3,5,0.6,-9
"750",10809,2,2,0.03,0.7
"751",10810,3,3,0.6,0.12
"752",10811,3,3,0.6,0.16
"753",10812,-8,-8,0.6,-8
"754",10813,-8,-8,-0.57,-0.42
"755",10815,-8,-8,-8,-0.42
"756",10816,3,-7,-0.57,-0.42
"757",10817,3,-7,-8,0.12
"758",10818,3,7,-0.53,1.82
"759",10819,2,4,-1.13,-1.54
"760",10820,3,4,0,-0.42
"761",10821,7,7,0,0.7
"762",10822,-8,-8,0.6,-1.54
"763",10823,4,5,0.6,-0.42
"764",10824,2,7,0.6,-0.42
"765",10825,-8,-8,0,0.7
"766",10826,5,5,0.6,0.7
"767",10827,7,7,0.03,0.7
"768",10828,-8,-8,-1.73,-8
"769",10829,3,5,-1.73,-0.42
"770",10830,-8,-8,-0.57,0.75
"771",10831,7,7,0.6,0.16
"772",10832,2,2,-0.57,-1
"773",10834,2,1,0.6,-1.54
"774",10835,-8,-8,-8,-0.96
"775",10836,4,4,0.6,-0.42
"776",10837,-8,-8,-8,0.7
"777",10838,3,1,-0.53,0.12
"778",10839,7,4,1.19,1.82
"779",10840,2,2,-9,0.12
"780",10841,2,1,1.16,0.7
"781",10842,-8,-8,-1.73,-1.54
"782",10843,2,2,-0.57,0.12
"783",10844,-8,-8,-1.73,-1.54
"784",10845,-8,-8,0.6,-1.54
"785",10846,2,2,-0.57,0.7
"786",10847,-8,-8,-1.73,-9
"787",10848,-8,-8,-8,-1.54
"788",10849,2,4,0.56,1.24
"789",10850,2,2,1.76,-8
"790",10851,4,4,0.6,-0.42
"791",10852,3,1,-0.57,-9
"792",10853,4,4,0.6,1.82
"793",10854,-8,-8,-1.73,-8
"794",10855,1,1,0.03,-0.42
"795",10856,4,4,0.6,0.7
"796",10857,5,-7,1.76,1.24
"797",10858,-8,-8,-1.73,-8
"798",10859,5,4,-1.73,-1.54
"799",10860,2,-7,0.6,0.7
"800",10861,-8,-8,-1.73,-0.42
"801",10862,4,3,-0.57,-0.42
"802",10863,4,4,-1.73,-1.54
"803",10864,-8,-8,-1.73,-1.54
"804",10865,4,3,-0.57,1.82
"805",10866,3,3,-0.57,0.7
"806",10867,-8,-8,-8,0.7
"807",10868,3,3,1.76,1.24
"808",10869,2,-7,0.6,-0.42
"809",10870,5,4,-0.57,0.16
"810",10871,2,-7,0,-8
"811",10873,-8,-8,0.6,-9
"812",10874,-8,-8,0.6,-8
"813",10875,3,-7,-0.57,-1.54
"814",10876,4,2,-0.57,-1.54
"815",10877,5,5,1.16,1.24
"816",10878,4,-7,-1.16,-0.42
"817",10879,2,3,-0.53,-8
"818",10880,-8,-8,-0.57,1.82
"819",10881,7,7,-1.16,-0.42
"820",10882,1,-7,1.76,0.7
"821",10883,2,3,0,-0.42
"822",10885,-8,-8,0.6,0.12
"823",10886,3,2,1.76,0.16
"824",10887,-8,-8,1.76,-8
"825",10888,2,2,0.6,-0.42
"826",10889,-8,-8,0.6,-0.42
"827",10890,2,2,-0.57,-0.42
"828",10891,1,1,-1.73,-0.42
"829",10892,2,2,0,-0.42
"830",10893,3,3,-9,0.7
"831",10894,5,2,-0.57,-0.42
"832",10895,3,2,-0.57,0.7
"833",10896,-8,-8,0.03,0.16
"834",10897,3,1,0.6,0.7
"835",10898,-8,-8,-0.57,0.12
"836",10899,5,4,-1.16,-0.42
"837",10900,-8,-8,1.76,-8
"838",10901,-8,-8,-8,-0.42
"839",10902,7,2,-0.57,-1.54
"840",10903,2,1,-1.73,-8
"841",10904,2,2,-1.73,-1
"842",10905,2,-7,-8,1.24
"843",10906,3,-7,0,-0.42
"844",10907,2,2,0.6,-0.42
"845",10908,3,-7,0.6,0.7
"846",10909,4,4,0.03,1.28
"847",10910,5,5,-0.57,-1.54
"848",10911,-8,-8,-0.57,-8
"849",10912,4,4,0.6,0.7
"850",10913,-8,-8,0.6,0.7
"851",10914,2,-7,-0.6,0.12
"852",10915,5,5,-0.57,-0.37
"853",10916,5,5,-8,-1.54
"854",10918,-8,-8,1.76,1.82
"855",10919,3,2,-8,-0.42
"856",10920,-8,-8,0.6,-8
"857",10921,2,3,1.76,0.12
"858",10922,2,-7,-1.73,-0.42
"859",10923,4,5,-1.73,-1.54
"860",10924,3,2,1.76,1.82
"861",10925,3,2,-9,-1.54
"862",10926,1,2,-8,-0.42
"863",10927,4,4,0,0.12
"864",10928,5,2,1.16,0.7
"865",10929,-8,-8,-0.57,-8
"866",10930,-8,-8,0.6,-0.42
"867",10931,1,1,0.6,1.24
"868",10932,4,4,0.6,0.7
"869",10933,2,2,-0.53,-1.54
"870",10934,-8,-8,0,-8
"871",10935,1,1,0,0.16
"872",10936,1,1,0.6,-8
"873",10937,2,2,-1.13,-8
"874",10938,2,2,-1.13,-0.96
"875",10939,3,-7,0.6,-8
"876",10940,4,7,-0.57,-1.54
"877",10941,-8,-8,0.6,0.7
"878",10942,2,-7,-1.16,-1.54
"879",10943,2,2,-1.73,-0.42
"880",10944,1,1,0.03,-0.42
"881",10945,4,4,-8,0.7
"882",10946,4,-7,-1.73,-0.42
"883",10947,3,3,-0.57,0.7
"884",10948,-8,-8,0.03,-0.42
"885",10949,-8,-8,-1.16,-1.54
"886",10950,3,2,1.76,1.24
"887",10951,3,7,-0.57,-1.54
"888",10952,5,3,0.03,-0.42
"889",10953,-8,-8,-1.73,-1.54
"890",10954,3,-7,0.6,0.7
"891",10955,2,2,-1.73,0.7
"892",10956,4,4,-0.57,-1.54
"893",10957,2,-7,0.6,0.7
"894",10958,-8,-8,0,0.75
"895",10959,7,4,0.03,0.7
"896",10960,2,-7,-0.57,-8
"897",10961,-8,-8,-0.57,0.7
"898",10962,2,1,0.6,0.12
"899",10963,2,2,-0.57,-0.42
"900",10964,2,1,-1.73,0.12
"901",10965,4,5,1.16,-1.54
"902",10966,2,1,1.16,0.7
"903",10968,2,-7,-1.73,0.7
"904",10969,-8,-8,-0.53,-0.96
"905",10971,4,2,0.6,1.82
"906",10972,1,1,0.03,-0.42
"907",10973,-8,-8,0,-8
"908",10974,1,2,-1.13,0.12
"909",10975,2,-7,-0.57,-1.54
"910",10976,2,-7,0,-0.42
"911",10977,-8,-8,-0.57,-8
"912",10978,3,5,-8,1.24
"913",10979,5,4,1.76,0.12
"914",10980,-8,-8,0.03,-1.54
"915",10981,2,2,0.6,-0.37
"916",10982,4,7,0.6,0.12
"917",10983,4,5,-0.57,-8
"918",10984,4,5,0,0.16
"919",10985,2,2,0.6,-1.54
"920",10986,4,-7,-1.73,-8
"921",10987,1,1,-9,-8
"922",10988,-8,-8,0.6,-0.96
"923",10989,3,3,1.76,0.7
"924",10990,2,-7,0.6,0.7
"925",10991,5,4,1.16,0.7
"926",10992,2,2,0.6,-0.42
"927",10993,-8,-8,0.6,0.12
"928",10994,2,1,0,0.12
"929",10995,-8,-8,-0.57,-0.42
"930",10996,4,2,0.6,-8
"931",10997,7,5,0,0.12
"932",10998,-8,-8,1.19,-0.42
"933",10999,2,2,0.6,0.7
"934",11000,2,2,0.6,0.7
"935",11001,3,2,0.03,-0.42
"936",11002,3,4,1.19,0.7
"937",11003,-8,-8,1.76,-8
"938",11004,2,2,-1.13,-1.54
"939",11005,1,1,-1.13,-0.96
"940",11006,-8,-8,0,-8
"941",11007,2,2,-1.16,-8
"942",11008,4,-7,1.16,1.24
"943",11009,2,2,0.03,1.28
"944",11010,3,2,-1.73,-1.54
"945",11012,2,-7,1.16,0.7
"946",11013,-8,-8,-8,0.16
"947",11014,1,2,-1.73,-0.42
"948",11015,3,-7,-1.73,-0.42
"949",11017,4,1,1.76,0.7
"950",11018,-8,-8,-1.73,0.7
"951",11019,4,4,0.03,-0.42
"952",11020,2,2,-1.73,-0.42
"953",11021,-8,-8,1.19,0.7
"954",11022,4,5,1.19,-1.54
"955",11025,1,-7,0.6,-1.54
"956",11026,1,2,0.06,-0.96
"957",11027,3,2,0.6,0.7
"958",11028,-8,-8,-8,-0.42
"959",11029,-8,-8,-1.13,-1.54
"960",11031,-8,-8,-1.73,-0.96
"961",11032,-8,-8,-0.53,-0.37
"962",11033,-8,-8,0.6,-8
"963",11034,-8,-8,-8,1.24
"964",11035,3,3,-0.57,-1.54
"965",11036,2,5,0.03,-0.37
"966",11037,2,-7,0.03,0.12
"967",11038,3,4,-0.57,-0.42
"968",11039,1,-7,-1.73,-0.42
"969",11040,-8,-8,-1.13,-8
"970",11041,3,2,0.6,0.16
"971",11042,2,2,1.76,-0.42
"972",11043,-8,-8,-0.53,-8
"973",11044,-8,-8,-8,1.24
"974",11045,4,-7,-1.73,-1.54
"975",11046,-8,-8,-8,0.7
"976",11047,4,4,-0.57,-0.42
"977",11048,2,2,0.6,-1.54
"978",11049,-8,-8,1.76,1.24
"979",11050,-8,-8,-8,0.16
"980",11051,-8,-8,0.6,-8
"981",11052,-8,-8,1.19,1.82
"982",11053,2,-7,0,-8
"983",11054,-8,-8,-0.57,-0.42
"984",11055,3,2,-1.16,-8
"985",11056,4,4,0.6,0.16
"986",11057,4,2,0.6,0.7
"987",11058,3,-7,1.16,0.7
"988",11059,2,2,1.19,1.82
"989",11060,-8,-8,-8,0.7
"990",11061,-8,-8,-1.13,-1.54
"991",11062,2,4,-1.13,0.16
"992",11063,5,-7,1.16,1.28
"993",11064,4,4,0.56,1.82
"994",11065,3,2,-0.57,-1
"995",11067,2,2,0.06,-0.96
"996",11068,-8,-8,-8,0.12
"997",11069,-8,-8,-0.57,-8
"998",11070,2,5,-0.57,0.7
"999",11071,-8,-8,-0.57,0.7
"1000",11072,-8,-8,-1.73,-1.54
"1001",11074,1,1,-1.16,-8
"1002",11075,-8,-8,0.6,0.16
"1003",11076,-8,-8,-1.13,-0.42
"1004",11077,3,3,-1.73,-0.42
"1005",11078,2,2,1.76,1.82
"1006",11079,-8,-8,1.16,-8
"1007",11080,5,-7,-1.73,-1.54
"1008",11081,-8,-8,0,-1.54
"1009",11082,2,2,0.6,0.7
"1010",11083,2,-7,1.16,1.82
"1011",11084,5,5,-0.57,0.7
"1012",11085,3,4,1.76,1.82
"1013",11086,-8,-8,-1.73,-0.42
"1014",11087,7,4,0.6,0.7
"1015",11089,3,-7,1.16,1.82
"1016",11090,1,-7,0,0.7
"1017",11091,4,4,0.56,0.7
"1018",11092,2,2,-1.73,-0.42
"1019",11093,-8,-8,0.6,0.16
"1020",11094,-8,-8,-1.73,-0.42
"1021",11095,2,1,-0.57,1.24
"1022",11096,2,4,-0.57,-0.42
"1023",11097,2,2,0,-1.54
"1024",11098,-8,-8,-0.57,-1.54
"1025",11099,4,5,0.6,-0.42
"1026",11100,4,2,0.6,1.28
"1027",11101,1,1,0.6,-0.42
"1028",11102,2,2,-8,0.7
"1029",11103,2,-7,-0.57,-1.54
"1030",11104,3,5,0.6,0.7
"1031",11105,4,3,0.6,-0.42
"1032",11106,4,4,0.6,0.7
"1033",11107,2,-7,-0.57,-1.54
"1034",11108,2,3,0.6,0.7
"1035",11109,3,-7,1.16,0.12
"1036",11110,4,3,1.76,1.28
"1037",11111,3,3,1.76,1.82
"1038",11112,-8,-8,-1.13,-0.96
"1039",11113,-8,-8,0.6,-8
"1040",11114,4,7,1.76,1.24
"1041",11115,1,-7,-1.73,-8
"1042",11116,3,3,-1.13,-8
"1043",11117,-8,-8,-0.57,-8
"1044",11118,2,2,1.16,1.82
"1045",11119,2,2,1.76,1.82
"1046",11120,4,3,0.6,-1.54
"1047",11121,5,5,0.6,-9
"1048",11122,4,4,0.6,-0.37
"1049",11123,4,2,1.76,1.82
"1050",11124,-8,-8,-8,-0.42
"1051",11125,2,-7,-1.73,-0.42
"1052",11126,-8,-8,-8,0.12
"1053",11127,-8,-8,-8,-1.54
"1054",11128,2,2,-0.6,-8
"1055",11129,2,-7,0.6,1.82
"1056",11130,2,2,1.19,0.7
"1057",11131,2,2,-1.13,-1.54
"1058",11132,5,7,-0.57,-1.54
"1059",11133,-8,-8,0.6,-9
"1060",11134,2,2,0.6,-8
"1061",11135,-8,-8,-0.57,-1.54
"1062",11136,2,2,1.76,0.7
"1063",11137,2,-7,1.76,1.24
"1064",11138,-8,-8,1.76,1.82
"1065",11139,4,5,0.03,1.82
"1066",11140,-8,-8,-0.53,-0.96
"1067",11141,3,2,0.6,1.82
"1068",11142,2,2,-0.57,-0.42
"1069",11143,-8,-8,1.76,0.7
"1070",11144,2,2,-1.13,-0.42
"1071",11145,4,7,-9,1.82
"1072",11146,2,2,0,0.16
"1073",11148,4,-7,0.03,0.12
"1074",11149,1,-7,-0.57,-0.42
"1075",11150,-8,-8,0.6,1.24
"1076",11151,4,-7,-0.57,-0.42
"1077",11152,-8,-8,0.6,-8
"1078",11153,-8,-8,-8,-9
"1079",11154,2,-7,-1.16,-1.54
"1080",11155,-8,-8,0.6,-8
"1081",11156,-8,-8,1.19,1.82
"1082",11157,2,2,1.16,1.82
"1083",11158,4,4,0.6,0.7
"1084",11159,2,-7,0.6,0.7
"1085",11160,5,7,0,0.7
"1086",11161,-8,-8,0.03,1.82
"1087",11162,4,4,1.16,1.82
"1088",11163,-8,-8,-0.57,0.7
"1089",11164,5,5,0.03,0.7
"1090",11165,1,2,0.03,-0.96
"1091",11166,-8,-8,1.19,0.75
"1092",11167,3,4,0,-0.42
"1093",11168,-8,-8,-8,0.7
"1094",11169,3,2,0,-1
"1095",11170,2,2,0,-0.42
"1096",11172,4,5,1.16,1.82
"1097",11174,5,-7,0.6,0.7
"1098",11175,2,2,-0.6,-0.37
"1099",11176,-8,-8,-1.73,0.16
"1100",11177,5,-7,-8,1.82
"1101",11178,-8,-8,-0.57,-8
"1102",11179,-8,-8,-0.57,-9
"1103",11180,1,3,-0.57,-1.54
"1104",11181,2,-7,-1.13,-1.54
"1105",11182,3,-7,-0.57,-0.42
"1106",11184,-8,-8,-8,-0.42
"1107",11185,5,4,-9,-1
"1108",11186,4,4,-1.16,-1.54
"1109",11187,2,-7,-0.57,0.7
"1110",11188,2,1,-1.73,-0.96
"1111",11189,4,4,-0.57,-8
"1112",11190,-8,-8,-8,-0.42
"1113",11191,2,4,0.03,-0.42
"1114",11192,4,4,-0.57,0.7
"1115",11193,-8,-8,0,-8
"1116",11194,4,4,0,-0.42
"1117",11195,2,2,-1.73,0.16
"1118",11196,2,2,-1.16,0.7
"1119",11197,2,3,-0.57,0.7
"1120",11198,2,2,0,0.7
"1121",11199,-8,-8,-0.57,-8
"1122",11200,5,1,0.6,1.24
"1123",11201,-8,-8,-8,0.7
"1124",11202,3,4,0.6,-0.42
"1125",11203,7,1,1.16,0.7
"1126",11204,2,-7,0.03,0.7
"1127",11205,1,-7,0.6,0.7
"1128",11206,2,2,0.6,-0.42
"1129",11209,7,2,0.6,0.16
"1130",11210,-8,-8,-1.13,-1.54
"1131",11211,-8,-8,-0.57,-0.42
"1132",11213,-8,-8,-1.13,1.82
"1133",11214,5,4,-0.57,-0.42
"1134",11215,-8,-8,-0.57,0.7
"1135",11216,2,2,0.6,0.16
"1136",11217,1,1,0.6,-0.46
"1137",11218,2,-7,1.16,-0.42
"1138",11219,5,5,-0.57,1.82
"1139",11220,3,-7,-0.57,-8
"1140",11221,2,1,-1.13,-0.96
"1141",11222,2,2,0.6,0.7
"1142",11223,-8,-8,-0.53,-8
"1143",11224,-8,-8,0,-8
"1144",11225,4,4,1.16,-8
"1145",11226,2,2,-1.13,-0.42
"1146",11227,2,2,0.6,-0.96
"1147",11228,4,2,0.6,0.7
"1148",11229,-8,-8,1.76,1.24
"1149",11230,-8,-8,0.6,0.7
"1150",11231,-8,-8,0.6,-0.96
"1151",11232,2,2,0.6,0.16
"1152",11233,-8,-8,-0.57,-8
"1153",11234,4,-7,0,-0.42
"1154",11235,2,-7,-8,-1.54
"1155",11236,2,2,-1.73,-0.42
"1156",11237,3,-7,1.16,-0.42
"1157",11238,5,5,1.19,0.12
"1158",11239,-8,-8,1.76,1.82
"1159",11240,1,2,0.6,0.7
"1160",11241,2,2,-1.73,-8
"1161",11242,2,2,0,0.12
"1162",11243,1,2,-1.13,-8
"1163",11244,-8,-8,-1.73,-8
"1164",11245,2,-7,-8,-9
"1165",11246,2,-7,-0.57,-8
"1166",11247,-8,-8,0.03,-8
"1167",11248,3,4,0.06,-8
"1168",11249,-8,-8,-0.57,-1.54
"1169",11251,-8,-8,0.03,-0.42
"1170",11252,2,2,0.6,-1.54
"1171",11253,5,5,0.6,0.7
"1172",11254,-8,-8,0,0.16
"1173",11255,-8,-8,-1.16,-8
"1174",11256,2,5,-1.16,0.12
"1175",11257,2,2,0.6,0.7
"1176",11258,2,1,-9,-9
"1177",11259,2,3,0.6,0.7
"1178",11260,-8,-8,0.03,0.12
"1179",11261,2,2,1.16,0.7
"1180",11262,3,4,0.6,0.16
"1181",11263,5,4,0.6,0.16
"1182",11264,4,4,-0.57,1.24
"1183",11265,4,-7,1.76,1.82
"1184",11266,-8,-8,-1.73,-1.54
"1185",11267,2,2,0,0.7
"1186",11268,3,-7,-0.6,0.16
"1187",11269,1,2,-0.57,-0.42
"1188",11270,-8,-8,-0.57,-0.42
"1189",11271,7,2,0.6,0.7
"1190",11272,7,2,0.03,-0.42
"1191",11273,-8,-8,-8,0.7
"1192",11274,-8,-8,-1.73,-1.54
"1193",11275,4,5,0.03,-1.54
"1194",11276,-8,-8,0.6,1.82
"1195",11277,2,2,-0.57,-1.54
"1196",11278,-8,-8,-0.57,-1.54
"1197",11279,-8,-8,0.6,-0.42
"1198",11280,7,4,1.19,0.7
"1199",11281,-8,-8,0.03,-0.42
"1200",11282,-8,-8,-8,-0.42
"1201",11283,4,-7,-1.73,-1.54
"1202",11284,2,2,-1.16,0.7
"1203",11286,3,-7,-0.57,-1.54
"1204",11287,2,2,0.03,-1.54
"1205",11288,3,-7,-9,-1.54
"1206",11290,1,-7,0,0.7
"1207",11291,2,2,0.6,1.24
"1208",11292,2,2,1.76,-0.42
"1209",11293,2,1,0,0.16
"1210",11294,3,4,-0.57,0.7
"1211",11295,-8,-8,1.76,-8
"1212",11296,-8,-8,-8,-0.42
"1213",11297,-8,-8,1.19,0.7
"1214",11298,3,-7,-0.57,-1.54
"1215",11299,2,3,0,-0.42
"1216",11300,1,-7,1.76,0.16
"1217",11301,4,2,1.16,0.16
"1218",11302,4,-7,1.76,0.7
"1219",11303,4,4,0.6,1.28
"1220",11304,4,4,1.16,1.82
"1221",11305,3,5,-1.73,-1.54
"1222",11306,-8,-8,-8,-1.54
"1223",11307,2,2,-8,-1.54
"1224",11308,2,-7,0.6,0.16
"1225",11309,-8,-8,-8,-0.42
"1226",11310,2,2,-1.73,-0.42
"1227",11311,-8,-8,-0.57,-0.96
"1228",11312,3,4,1.76,1.82
"1229",11313,1,1,-0.57,-8
"1230",11315,1,-7,1.76,1.24
"1231",11316,7,2,0.6,1.82
"1232",11317,-8,-8,-1.73,-8
"1233",11318,4,4,-1.73,-1.54
"1234",11319,2,2,-1.16,-9
"1235",11320,-8,-8,-8,1.82
"1236",11321,-8,-8,-1.73,-1.54
"1237",11322,-8,-8,-8,-0.42
"1238",11323,5,5,1.16,0.7
"1239",11324,-8,-8,-1.16,0.12
"1240",11325,3,-7,-1.73,-8
"1241",11326,4,2,1.76,1.82
"1242",11327,4,-7,0.03,-0.42
"1243",11328,4,3,-0.57,-1.54
"1244",11329,-8,-8,0.03,-8
"1245",11330,2,2,1.76,1.82
"1246",11331,-8,-8,-1.73,-8
"1247",11332,3,2,-1.73,-1.54
"1248",11333,2,1,-9,0.12
"1249",11334,-8,-8,-1.73,-1.54
"1250",11335,-8,-8,-8,0.16
"1251",11336,4,4,1.16,-1.54
"1252",11337,4,-7,0.6,1.82
"1253",11338,-8,-8,-8,-1.54
"1254",11339,1,1,-1.16,0.7
"1255",11341,2,2,-0.57,-0.42
"1256",11342,-8,-8,-8,0.7
"1257",11343,5,5,-0.57,-0.42
"1258",11345,2,-7,0.6,-1.54
"1259",11346,-8,-8,-0.57,-0.42
"1260",11347,-8,-8,-1.73,-8
"1261",11348,2,3,-1.73,-0.42
"1262",11349,3,-7,0.03,0.16
"1263",11350,4,2,0.6,1.82
"1264",11351,-8,-8,-8,-1.54
"1265",11352,-8,-8,-1.73,-1.54
"1266",11353,4,5,0.6,-8
"1267",11355,5,5,-0.57,-1.54
"1268",11356,-8,-8,1.76,-0.42
"1269",11357,3,3,0,-1.54
"1270",11358,2,-7,-0.57,0.12
"1271",11359,3,2,1.76,-1
"1272",11360,5,5,0.6,0.16
"1273",11361,2,4,-0.57,0.12
"1274",11362,2,2,-1.73,-1.54
"1275",11364,4,2,0.03,-0.42
"1276",11365,4,-7,1.76,1.24
"1277",11366,4,4,1.16,1.24
"1278",11367,-8,-8,-0.57,-0.42
"1279",11368,2,2,-0.57,-8
"1280",11369,-8,-8,0.6,0.7
"1281",11370,2,3,-1.73,-1.54
"1282",11371,3,-7,0.6,-0.42
"1283",11372,2,2,1.19,0.21
"1284",11373,-8,-8,-8,1.24
"1285",11374,2,2,0.6,1.82
"1286",11375,4,-7,1.76,1.82
"1287",11376,1,4,-0.57,0.12
"1288",11377,-8,-8,-8,1.28
"1289",11378,2,2,1.76,-1.54
"1290",11379,-8,-8,0.6,-0.42
"1291",11381,2,4,0.03,-1.54
"1292",11382,-8,-8,-8,-0.42
"1293",11383,-8,-8,0.6,-8
"1294",11384,3,2,0.6,1.82
"1295",11385,2,-7,0.6,1.82
"1296",11387,-8,-8,0.6,0.12
"1297",11388,3,2,0.03,-9
"1298",11390,3,2,0.6,0.7
"1299",11391,2,-7,1.19,0.7
"1300",11392,2,-7,0.03,0.16
"1301",11393,3,4,-0.53,-1.54
"1302",11395,2,2,-1.73,-0.42
"1303",11396,4,-7,0.6,0.7
"1304",11397,-8,-8,-0.53,0.16
"1305",11398,-8,-8,0.03,0.16
"1306",11399,2,2,1.16,0.12
"1307",11400,3,4,0.03,0.7
"1308",11401,-8,-8,0,-8
"1309",11402,4,4,-1.73,-1.54
"1310",11403,-8,-8,0.6,0.7
"1311",11404,2,-7,0,0.12
"1312",11405,-8,-8,-8,1.82
"1313",11406,-8,-8,-1.16,-1.54
"1314",11407,-8,-8,-8,-1.54
"1315",11408,4,-7,0.6,-0.42
"1316",11409,1,1,0.6,-1.54
"1317",11410,4,-7,-1.73,-1.54
"1318",11411,-8,-8,-8,-0.42
"1319",11412,5,4,-0.57,0.75
"1320",11413,4,1,-0.57,-1.54
"1321",11414,3,2,-0.57,-0.42
"1322",11415,5,-7,0.6,0.7
"1323",11416,2,-7,0.6,-0.42
"1324",11418,-8,-8,0.6,-0.42
"1325",11419,-8,-8,-1.16,0.16
"1326",11420,4,7,-1.73,-1.54
"1327",11421,3,-7,0.6,0.16
"1328",11422,2,1,-1.16,-1.54
"1329",11423,-8,-8,0.6,-0.96
"1330",11424,-8,-8,0.6,-0.42
"1331",11425,4,5,1.19,-0.42
"1332",11426,4,4,1.76,1.82
"1333",11427,4,4,0.63,0.16
"1334",11428,3,2,0.6,1.82
"1335",11429,2,2,0.6,0.7
"1336",11430,4,2,0.6,0.7
"1337",11431,4,2,0,-1
"1338",11432,2,3,-0.57,-0.42
"1339",11433,-8,-8,0.6,-9
"1340",11435,-8,-8,-1.13,-0.42
"1341",11436,4,2,-0.57,-0.42
"1342",11437,3,-7,-0.57,-0.42
"1343",11438,4,2,0.6,0.7
"1344",11439,2,-7,-1.73,-1.54
"1345",11440,2,3,0,-0.42
"1346",11441,-8,-8,-8,-0.42
"1347",11442,-8,-8,0.6,-9
"1348",11443,4,5,0.6,-0.42
"1349",11444,5,4,0,1.24
"1350",11445,-8,-8,-8,-1.54
"1351",11446,1,2,0.03,0.7
"1352",11448,4,4,0.03,-8
"1353",11450,2,2,-0.57,0.12
"1354",11451,-8,-8,-8,1.82
"1355",11452,2,2,1.16,0.66
"1356",11454,2,2,-0.57,0.16
"1357",11455,-8,-8,-8,0.7
"1358",11456,1,2,-0.53,-1.54
"1359",11457,-8,-8,-0.57,0.7
"1360",11459,3,2,0.6,0.7
"1361",11460,-8,-8,-0.53,0.16
"1362",11461,7,3,0.03,-1.54
"1363",11462,1,-7,0.6,1.24
"1364",11463,2,2,0.03,-0.42
"1365",11464,4,-7,0.03,-0.42
"1366",11465,-8,-8,0,-0.42
"1367",11466,5,2,-0.57,-9
"1368",11467,-8,-8,-0.57,-0.42
"1369",11468,3,3,-1.73,-1.54
"1370",11469,5,4,0.6,-0.42
"1371",11470,1,2,1.16,1.82
"1372",11471,-8,-8,0.03,0.16
"1373",11472,5,4,0.03,0.16
"1374",11473,4,3,0.6,0.7
"1375",11474,5,2,0.6,0.16
"1376",11475,2,2,0.03,-0.42
"1377",11477,3,2,0.6,-1.54
"1378",11478,4,4,0.03,0.16
"1379",11479,4,5,0.6,1.82
"1380",11480,5,4,1.76,1.82
"1381",11481,2,5,1.76,0.7
"1382",11482,2,-7,1.16,0.7
"1383",11483,2,2,0.03,-0.42
"1384",11484,5,4,0.03,0.16
"1385",11485,2,-7,0.03,0.7
"1386",11486,-8,-8,-1.73,-0.42
"1387",11487,4,4,-0.57,-1.54
"1388",11488,5,4,0.6,0.7
"1389",11489,1,-7,1.76,-8
"1390",11490,2,2,-1.73,-0.42
"1391",11491,2,4,0.03,-0.42
"1392",11492,2,-7,0.6,-1.54
"1393",11493,3,1,0.6,0.7
"1394",11494,-8,-8,-0.57,0.7
"1395",11495,5,3,-1.73,-1.54
"1396",11497,3,-7,-1.73,0.7
"1397",11498,1,1,-0.57,-8
"1398",11499,1,2,0.03,0.16
"1399",11500,2,3,0,0.12
"1400",11501,2,2,0.03,0.7
"1401",11502,7,-7,-0.57,-1.54
"1402",11503,3,2,-0.57,-0.96
"1403",11504,2,-7,-1.73,-9
"1404",11505,-8,-8,-8,-1.54
"1405",11506,-8,-8,0.6,-1.54
"1406",11507,-8,-8,0,-8
"1407",11508,7,7,-1.73,-1.54
"1408",11509,-8,-8,-8,1.24
"1409",11511,4,2,0,-8
"1410",11512,2,2,-1.73,1.28
"1411",11513,2,2,-1.16,-1.54
"1412",11514,2,-7,-0.57,-0.42
"1413",11515,4,2,0.6,-8
"1414",11516,2,2,-1.16,-0.42
"1415",11518,-8,-8,0,-0.42
"1416",11519,3,3,0.03,-1.54
"1417",11520,2,-7,0.56,-9
"1418",11521,1,-7,-0.57,-8
"1419",11522,4,3,0.6,0.12
"1420",11523,4,5,0.6,1.82
"1421",11524,-8,-8,0,-8
"1422",11525,3,2,0.6,-8
"1423",11526,2,2,-0.57,-0.42
"1424",11527,2,3,0.6,-0.42
"1425",11528,-8,-8,-8,0.7
"1426",11529,4,4,1.19,1.24
"1427",11530,2,2,-0.57,-0.42
